formula,target
Y1Ba1.9K0.1Cu3O6.61,92.7
Y0.76Ca0.34Ba2Cu2.55Co0.45O6.95,51.0
Y1Ni1.24Pd0.76B2C1,10.4
Y1Ba2Cu2.9Ni0.1O6.93,72.5
V3Si0.76Al0.24,11.2
Y0.75Pr0.15Ca0.1Ba2Cu4O8,76.2
Nb3Sn0.8Ge0.2,17.78333333
C0.681Mo1,12.0
Y1Ba2Cu3O6.88,89.025
Y1Ba1.6La0.4Cu3O7.04,59.0
YbCa0.2Ba1.6Sr0.4Cu4O8,86.0
La1.795Nd0.08Sr0.125Cu1O4,29.5
Y0.7Ca0.3Ba2Cu2.7Co0.3O6.84,70.0
Y1Ba2Cu3O6.828,88.0
Mg0.75Fe0.25B2,32.0
La1.8Nd0.2Cu0.99Zn0.01O4.086,35.6
H0.2La1.8Sr0.2Cu1O4,32.0
Y0.55Pr0.45Ba2Cu3O6.8,23.5
K0.08Zr1N1Cl1,13.0
Bi0.15Ge0.15Nb3Sn0.7,17.75
Y1Ba2Cu2.9Fe0.1O6.8,50.55
Tm0.93Ca0.07Ba2Cu4O8,83.3
Y0.35Pr0.65Ba1Sr1Cu3O6.9,20.3
Yb1Ba2Cu3O6.71,87.0
La1.843Ba0.157Cu1O4,25.3
Mg0.97Al0.03B2,36.75
Y1Ba2Cu2.9Zn0.1O7,51.5
Al0.23Nb0.75Zr0.013,18.75
Nb3Ga0.9Zn0.1,16.1
Nb3Ga0.65Zn0.35,16.3
Er1Ba2Cu3O6.82,92.4
Cu5.5Sr2Ca4Cr0.5O13.35,65.0
Bi2Sr2Y1.64Ce0.36Cu2O10.22,20.0
Nb3Al0.94Se0.06,17.8
Mo0.55Pt0.05Re0.425,11.25
Mg0.915Al0.085B2,32.4
Sm1.2Ba1.8Cu3O6.965,47.0
Y0.85Ca0.15Sr0.5Ba1.5Cu2.5B0.5O7,55.6
Ca1.75Na0.25Cu1Cl2O2,26.5
Pr0.83La1Ce0.17Cu1O4,19.8
Er0.52Ca0.48Ba1.4Sr0.6Cu2.76Co0.24O6.77,54.0
Y1Pt2B2C1,10.5
La1.35Sm0.45Sr0.2Cu1O4,12.0
Sm1Ba1.8Pr0.2Cu3O7.04,26.5
Bi2Sr2Gd1.64Ce0.36Cu2O10.24,34.0
La0.25Sm0.75Ba1Ca1Cu3O7,65.0
Y0.95Ce0.05Ni2B2C1,13.8
Ba0.47K0.53Bi1O3,11.0
La1.84Sr0.05Ca0.11Cu1O4,33.2
Y1Ba1.6Sr0.4Cu4O8,79.5
Sm1Ba2Cu3O6.927,88.1
S1,13.0
Bi2Sr2Ca1Cu2O8.16,89.125
C60Rb4,29.0
Y1Ba2Cu2.8Fe0.2O6.9,58.8
Y1Ba2Cu2.3Fe0.7O7.484,60.0
Sm1.2Ba1.8Cu3O7.09,38.0
Lu0.75Pr0.25Ba1.7Sr0.3Cu3O6.9,66.0
Ce1Fe0.78Co0.22As1H1,13.5
Y1.8Au0.2C2.6,10.1
Li1Hf0.2Zr0.8N1Cl1,18.2
Er1Ba2Cu2.95Ga0.05O6.75,90.0
Gd0.2Nd1.65Ce0.15Cu1O4,18.5
Hg0.8Ti0.2Ba2Ca1Cu2O6.2,127.0
Y0.95Ca0.05Ba2Cu2.85Co0.15O6.82,83.0
Cs0.4Sr0.6Fe2As2,36.6
Tl0.5Ba2Ca1.5Be1.5Cu4.5O9.887,115.0
La1.82Sr0.18Cu1O3.967,22.0
Y0.8Ca0.2Ba2Cu3O6.64,81.0
Y1Ba2Cu2.85Zn0.15OY,56.0
Nb0.7275Zr0.0225Al0.25,14.6
Bi2Sr2.8Nd0.2Cu2OY,62.94
Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68,74.0
Ba0.6K0.4Bi0.933Pr0.067O3,11.1
Li1Zr1N1Cl0.75Br0.25,14.4
Bi2Sr1.6La0.4Cu1O6.35,20.0
Y1Ba2Cu2.95Fe0.05O6.92,91.8
Pb2Sr2Y0.61Ca0.39Cu3O8,77.0
Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6,22.0
Bi2Sr4Cu2C1O11,30.0
Y0.2Lu0.8Ni2B2C1,14.68
Tl0.8La1Sr1Cu1.2O5,37.0
Pb2Sr2Y0.64Ca0.36Cu3O8,65.0
Tl1Sr2Ca0.2Pr0.8Cu2O7,38.0
Bi1.95Sr1.45La0.6Cu1O4,24.0
Y1Ba2Cu3.85O6.85,93.0
Ca1.65Na0.35Cu1Br1Cl1O2,24.0
Y1Ba1.7Rb0.3Cu3O6.52,91.05
Sm1.8Ce0.2Cu1O4,14.7
Bi2Sr2Ca1Cu2O8.2135,70.0
Y1Ba2Cu2.94Zn0.06O6.95,65.0
Er1Sr2Cu2.85Re0.15OY,47.0
Mg1B1.4C0.6,19.45
La1.69Sr0.31Cu0.94Co0.06O4,31.0
Mg0.91Li0.09B1.84C0.16,30.15
Ba1Fe1.904Co0.096As2,17.1
Sm1Ba-1Cu3O6.94,86.3
Hg0.75Ba2.07Ca2.07Cu3.11O8.136,132.9
V2.94Fe0.06Si1,13.4
Sr0.86Nd0.14Cu1O2,37.5
Bi1.7Pb0.3Sr2Ca0.55Y0.45Cu1.94Zn0.06O8,41.3
Bi8Sr6Ca6Cu9O33.85,72.5
Ba0.3Na0.7Fe2As2,24.2
Pb0.5Sr2Ca0.5Tm0.5Cu2.5O7,72.0
Y0.75Ca0.25Ba2Cu2.75Co0.25O7,82.5
Y1Ba2Cu2.88Zn0.12O6.92,53.0
La1.79Nd0.1Ba0.11Cu1O4,13.0
Y1Ba1.9Cs0.1Cu3O6.65,93.45
Pb0.6Cu0.4Sr1La1Cu1O5.21,25.1
La1.83Sr0.17Cu0.65Ni0.35O4,13.5
Nb3Al0.7Ge0.3,19.9
Nb2.7Ta0.3Sn1,18.0
Mg1B1.938C0.062,37.0
V0.741Ga0.152Al0.107,11.4
La2.7Ca0.6Ba2.7Cu6O14.186,74.0
Bi1.95Sr1.65La0.4Cu1F0.4O5.8,29.0
Y2La0.4Ba3.6Cu6O13.91,78.0
Ba0.5K0.5Fe2As2O1,36.0
Y1Ba2Cu2.97Co0.03O6.96,92.0
Y1Ba1Sr1Cu3O6.96,83.5
La1.76Sr0.24Cu0.995Zn0.005O4,13.0
Y2Ba4Cu7O14.38,50.0
Sm1Fe1As1H0.25O0.75,54.85
Rb0.8Fe2Se1.8Te0.2,25.05
Hg1Ba2Cu1O4.16,88.0
Y1.8Ti0.2C2.7,10.7
Nd0.8Pr0.2Ba2Cu3O6.85,30.2
Tl1Sr1.5Lu0.5Ca1Cu2O7,82.0
Y1.1Ba1.9Cu3O6.65,91.25
Y1Ba2Cu1O8,82.25
Si10.9V3Al0.1,14.05
Y1Ba2Cu3H0.92O6.91,80.8
Dy1Fe1As1F0.1O0.9,45.0
Bi2Sr1.6Y0.1Ca1.3Cu2O8.23,89.0
Y1Ba2Cu2.993Zn0.007O7,84.0
Y1Ba2Cu2.85Ni0.15O6.78,41.3
Ca0.835La0.165Fe2As2,41.2
Bi2Sr2Ca0.85Pr0.15Cu2O8,68.35
Nd1.2Ba1.4Sr0.4Cu3O6.789,41.0
Y1Sr2Cu2.65Ga0.35O6.7,21.0
Bi2Sr2.08Ca0.92Cu2O8,95.3
Y0.8Pr0.15Ca0.05Ba2Cu3O6.82,80.0
Na1Fe0.981Co0.019As1,19.3
Pr1.96Ce0.04Cu1O4,23.6
Sm1La0.8Sr0.2Cu1O3.94,24.8
Ca0.27Sr0.63Cu1O2,110.0
Y1Ba2Cu2.5Ni0.5O7,52.3
Y0.85Ca0.15Ba2Cu3O6.65,83.0
Y1Ba2Cu2.994Zn0.006O6.63,60.0
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.1,34.9
Hg0.9Mo0.1Ba2Cu1O4.2,75.0
Mo0.18Tc0.82,13.7
Ba0.694K0.306Fe1.826Co0.174As2,18.0
Y1Ba1.9La0.1Cu3O6.96,93.5
La1.775Sr0.225Cu0.995Ni0.005O4,21.0
Y1Ba2Cu3.96Zn0.06O8,50.1
Ca0.32Na0.68Fe2As2,33.0
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu2O8.26,73.0
Mg0.86Al0.14B2,35.1
Sm1.857Ce0.143Cu1O4,22.3
Ba0.542K0.458Bi1O3,23.1
La1.762Sr0.238Cu1O4,19.5
Ce1Fe0.95Co0.05As1F0.1O0.9,23.5
Li2Na1N1C60,12.0
K0.8Fe1.951Mn0.049Se2,31.9
Hg1Tl1Ba2Ca3Cu4O12,110.0
Ge0.4Cu0.6Sr2Ca1.7Y0.3Cu3O9.3,77.0
Er0.924Pr0.076Ba2Cu3O7,91.1
Tl1Sr1.5Ca0.5Yb1Cu2O7,55.0
Tm2Ba4Cu7O14.732,88.0
Nb0.75Al0.2Si0.05,15.4
Tl2Ba2Ca0.9Ce0.1Cu1.98Fe0.02F0.2O7.9,103.0
Nd1Fe0.95Co0.05As1F0.11O0.89,30.1
La3Ca1Ba3Cu7O16.678,80.5
La2.375Ca1.25Ba2.375Cu6O14.062,78.0
Hg0.76Tl0.76Ba1Cu1O4.5,87.5
Y1Ba2Cu3O6.965,88.5
K2.75Ba0.25C60,15.0
La1.81Sr0.19Cu0.99Ru0.01O4,22.75
Pr1Fe1As1H0.6O0.6,49.7
Nb1C0.5N0.5,17.9
Ba1Fe1.82Ru0.18As2,25.8
Rb2Fe4Se5,32.0
Gd0.51Pr1.34Ce0.15Cu1O1,12.1
Mo0.35Pt0.075Re0.375,10.6
Nd1Ba2Cu2.9Ga0.1O6.61,38.0
Y1Ba1.8K0.2Cu3O6.57,93.0
Sm0.8Pr0.2Ba2Cu3O6.95,39.65
Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,20.0
Bi2Sr2.2Ca0.8Cu2O8,89.9
Bi2Sr2Sm1.64Ce0.36Cu2O10.24,16.0
Y0.8Pr0.2Ba2Cu3O6.96,72.35
V0.5Sr2.6Ca5.4Cu7.5O17.3,73.0
Y2Ba4Cu7O15.03,87.0
Pb1Mo5.1S4,14.51
La1.84Y0.04Sr0.12Cu1O4,17.0
Nb3Al0.95Ga0.05,19.2
Y0.5Ca0.5Ba1.5La0.5Cu3O6.96,82.5
Tm0.6Pr0.4Ba2Cu3O6.95,50.3
Yb0.65Pr0.35Ba1.7Sr0.3Cu3O6.95,55.0
Nb0.87Si0.09N0.13O0.13,16.8
Bi1.95Sr1.25Pr0.8Cu1O4,17.0
Bi1.6Pb0.4Sr1.6La0.4Cu1OY,26.0
Na1Fe0.925Co0.075As1,10.6
La2Cu1O4.32,37.5
Y1Ba1.8Rb0.2Cu3O6.56,90.55
Hg1Ba2Ca2Cu3O8.35,134.0
Hg0.5Bi0.5Sr2Ca2Cu3O8.35,107.0
Li1Hf0.45Zr0.55N1Br1,19.0
Y1Ba2Cu2.73Ga0.27O7,67.04
C1.5La0.9Th0.1,12.9
Hg0.85Re0.15Ba2Cu1O4.58,34.85
Ga29.6V70.4,12.1
Y1Ba1.96La0.04Cu3O6.96,93.6
Cu1.8Mo6S8,10.4
Hg1Ba2Ca2Cu3O8.17,96.0
Yb0.95Pr0.05Ba2Cu3O6.9,89.1
La1.71Sr0.29Cu0.94Fe0.06O4,32.5
Lu1.8Ba0.2Cu1O4,71.9
Mg0.7Zn0.15Al0.15B2,28.6
La1.85Sr0.15Cu98Ni0.02O4,21.96
Gd1Ba2Cu3O6.89,92.9
Tl1Ba2Ca0.9Nd0.1Cu2O7,90.8
Pr0.1La1.7Sr0.2Cu1O4,36.0
Dy0.8Ca0.2Ba2Cu2.7Zn0.3O6.78,28.0
Pr1.85Ce0.15Cu0.998Ni0.002O4.065,15.89
Ca0.875Pr0.125Fe2As2,49.0
Sr1.9Ca0.1V1Fe1As1O3,25.8
Pr1Fe1As1O0.6,44.0
Hg1Ba2Cu1O4.15,97.0
Pb1Mo6S7.9Se0.1,12.7
Bi2Sr2Ca1Cu2O8.329,47.3
La1Ca1Ba1Cu3O7,69.0
La2Cu0.965V0.035O4.045,40.0
Bi1.6Pb0.4Sr2Ca2Cu3O10.34,67.1
Mg0.75Li0.25B2,33.7
Bi1.7Pb0.3Sr2Ca0.96Y0.04Cu2O8.06,78.5
Er0.88Ca0.12Ba2Cu2.82Co0.18O6.93,77.5
Y1Ba1Sr1Cu2.9Mo0.1O7.16,86.0
Al0.77Ge0.23Nb3,20.75
Ba0.644K0.356Bi1O3,29.0
Ba0.788K0.212Fe2As2,19.0
Nd1.55Sm0.3Ce0.15Cu1O3.972,21.8
La0.7Ca0.2Pr0.1Ba1.5Sr0.5Cu3O6.809,63.0
Ba0.3K0.7Fe2As2,19.7
Sr0.42K0.58Fe2As2,36.0
Y1Ni1.8Cu0.2B2C1,11.55
Y1Ba2Cu2.697Mn0.303O6.9,63.0
La1Ba2Cu3O6.89,76.0
Tl0.6Rb0.4Fe1.67Se2,32.0
Y1Ba2Cu2.919Zn0.081O6.7,17.0
Ba0.55K0.45Bi1O3,24.525
Mg1B1.89C0.11,33.85
Y0.99Ca0.01Ba2Cu4O8,78.7
Y0.9Tb0.1Ba2Cu4O8,78.0
Sr0.8Fe2Se2,38.0
Nb0.8Zr0.2,10.9
Fe1.12Se0.3Te0.7,13.7
Tl1Ba2Cu1O5,95.0
Al0.95Nb3Sb0.5,17.81
Hg1Ba2Ca1Cu2O6.19,122.0
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.08,37.7
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.36,75.0
Pr1.85Ce0.15Cu1O4.065,16.75
Sm1Fe1As1F0.085O0.915,14.0
Cu0.75Re0.25Sr2Y1.3Ce0.7Cu2O9.06,33.5
Y1Ba2Cu3O6.97,90.575
Y1Re0.05Ba2Cu2.95O7.04,92.0
Dy1Ba2Cu2.98Fe0.02O6.88,88.0
Tl0.5Pb0.5Sr2Ca0.8Y0.2Cu2O7,105.2
La1.736Nd0.116Ba0.15Cu1O4.03,29.0
Na2Cs1C60,11.32857143
Y1Ba1.9La0.1Cu3O6.92,90.0
Sr1.9Ba0.1Cu1F2O2,54.0
Y1Ba2Cu2.94Fe0.06O6.954,76.6
Y0.8Ca0.2Ba2Cu3O6.4,52.6
Nd1.32Ce0.27Sr0.41Cu1OY,20.0
Ba1Fe1.922Rh0.078As2,15.9
La1Ba1Ca1Cu2.8Ni0.2O6.837,30.0
Si1V2.7Cr0.3,11.3
Y1Sr1.2Ba0.8Cu2.5B0.5O7,35.0
Sr2Cu1C0.82B0.12O5,30.0
Ga0.245Nb0.755,20.2
V2.88Ce0.12Si1,15.32
Y0.9Ca0.1Ba2Cu2.9Ni0.1O6.86,74.0
Ba0.33Hf1N1Cl1,20.2
Yb0.925Pr0.075Ba2Cu3O6.97,89.0
Ca0.2Ba1.55La1.25Cu3O7.01,25.1
Mo1Sr2Sm1.5Ce1Cu2O10,18.0
Y1Ba2Cu2.95Zn0.05O6.52,23.0
Sr2Ca1Cu2F2O4.6,99.0
Tc0.95V0.05,10.99
Y0.6Th1.4C2.9,14.6
Y1Ba2Cu3Li0.02O7,91.18
Y1Ba1.9La0.1Cu3O6.85,67.0
Nb76.3Sn10.5Ge2.3Al10.9,14.4
Ba0.6K0.4Bi0.955Pr0.045O3,14.4
Fe0.5Ba1Sr1Yb1Cu2.5O7.432,29.7
Nd1.85Ce0.15Cu0.995Co0.005O4,16.5
Sr0.9Sm0.1Cu1O2,44.0
Hg1Ba2Cu0.97Zn0.03O4.052,69.0
Y1Ni2Pd,16.3
Bi2Sr2Ca1Cu2I0.98O8.21,49.3
Nd1.4Ba1.6Cu3O7.09,38.0
Nd1.3Ba1.7Cu3O7.14,32.0
Nb2.976Ti0.024Al1,17.7
Mg0.8Zn0.1Al0.1B2,34.0
Sm1Ba2Cu2.92Zn0.08O6.85,49.0
Y0.9Ca0.1Ba1.5La0.5Cu3O7.19,57.9
La1.78Sr0.22Cu1O3.945,34.8
Fe1.04Se0.33Te0.67,14.1
La1.9Sr0.1Ca1Cu2O6.03,43.0
Y0.9Pr0.1Ba2Cu3O6.6,44.1
Pr1.48Gd0.37Ce0.15Cu1O4,14.5
Bi4Sr3Ca1.6Y1.4Cu4O16,79.8
La1.736Nd0.116Ba0.15Cu1O4,29.0
La1.3Ba1.4Sr0.3Cu3O6.91,50.0
Ca4Al2Fe2P2O5.8,17.0
Tl1Sr2Ca1Cu2O6.61,52.0
Y0.6Pr0.4Ba2Cu3O6.53,15.0
La1.9Sr0.1Cu1O4.023,40.0
La1.73Sr0.27Cu0.94Fe0.06O4,32.5
Pb0.5Cd0.5Sr1.6Ba0.4Ca0.5Y0.5Cu2O7,36.0
Y1Ba2Cu2.9Ni0.1O6.61,20.5
Ho0.5Pr0.5Ba2Cu3O6.67,24.3
La2.5Y0.5Ca1Ba3Cu6.58Fe0.42O16.599,68.0
Bi2Sr1.6La0.4Ca1Cu2OY,75.18
La1.85Sr0.15Ca1Cu2O6.03,47.5
Y1La1.4Ba3.6Cu6O14.2,64.0
La1.85Nd0Ca1.15Cu2O5.99,23.0
V0.5Sr2.3Ca4.7Cu6.5O15.5,75.0
Y0.925Ca0.075Ba2Cu3O6.93,86.3
Li0.8Fe1.2Se0.59S0.41H1O1,32.0
Nd1Fe1As0.7P0.3F0.1O0.9,29.5
Gd0.31Sm1.54Ce0.15Cu1O4,14.2
La1.798Sr0.202Cu1O4,30.5
Sr2Cu1C0.95B0.05O5,12.5
V2.754Ti0.246Ga1,13.4
Sr2Cu1F2.33O2,46.0
Pb1Mo6S6O2,11.7
Bi1Pb1Sr1.6La0.4Cu1O6.065,19.8
Sm1.45Gd0.4Ce0.15Cu1O3.97,19.2
Er1Ba2Cu2.9Ga0.1O6.78,86.0
Fe1.04Te0.6Se0.4,14.0
Nd1.85Ce0.15Cu1O3.93,24.0
Ta0.05Mo0.95C1,11.8
Nb1C0.3N0.57,16.4
Bi2Sr2Ca1Cu2O8.14,81.0
La1Ba2Cu3O7,89.6
Pb0.8Yb0.2Mo6Se8,12.2
Nb3Al0.93Ge0.07,20.0
Y1Ba2Cu3Br0.9O6.2,92.0
Y1Ba2Cu3.8Ga0.2O8,70.25
La0.5Y0.5Fe1As1F0.1O0.9,31.4
Sn0.6Mo3S4,13.75
Bi1.7Pb0.3Sr2Ca1Cu2O8,80.5
La2Cu1O4.11,43.5
Mo1Ni1P1,15.5
Y1Ba1Sr1Cu3O6.98,82.8
Sm1Ba2Cu3O6.73,44.95
Gd1Ba1.7Pr0.3Cu3O7.06,22.9
Ca4Al2Fe2As2O6,28.2
N0.9Nb0.114Ti0.886,10.1
Pr1.8315Y0.0185Ce0.15Cu1O4,16.0
Y1Re0.1Ba2Cu2.9O7.08,90.0
V0.746Ga0.169Al0.085,11.8
Tb1Sr2Cu2.7Mo0.3O7.15,37.0
Fe1.02Te0.5Se0.5,13.6
Si10.9V3C0.1,16.4
La1.76Nd0.125Sr0.115Cu1O4,25.5
Er1Ba2Cu3O6.85,93.0
Cu0.75V0.25Sr2Y1.3Ce0.7Cu2O8.77,24.5
Sr0.875La0.125Cu1O2,36.9
Nd1Ba2Cu3O7.04,82.5
Ba0.8Fe2Se2,39.0
La1.888Sr0.112Cu1O4,27.0
Y0.8Ca0.2Ba2Cu3O6.78,84.2
Nb1C0.9N0.1,16.97
Fe1.02Te0.5Se0.4S0.1,13.0
Er0.9Ca0.1Ba2Cu3O6.93,82.5
Y1Ba2Cu2.925Zn0.075O6.85,63.6
Y1Ba1Sr1Cu2.95Mo0.05O7.07,85.0
Cs1Rb2C60,31.075
Ca0.5Fe2Se2,40.0
K0.86Fe2Se1.82,30.05
Lu0.8Ca0.2Ba2Cu3O6.54,65.0
Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.51,66.0
La0.95Ca0.05Ba1.5Sr0.5Cu3O6.878,66.0
Hg0.4Pr1.1Sr2Ca0.5Cu2O7.9,76.0
Pr2Ba4Cu7O14.74,15.5
Bi2.1Sr1.8Ca1Cu1.96Co0.04O8,73.0
Tl1Sr1La1Cu1O5.09,30.0
Y0.4Pr0.6Ba1Sr1Cu3O7,23.0
Sr1Fe1.3Ru0.7As2,16.8
La1.8Sr0.2Cu0.95Fe0.05O4,15.0
Ru0.9Ir0.1Sr2Gd1Cu2O8,22.0
La1.85Sr0.15Cu0.997Fe0.003O4,33.6
La1.885Sr0.115Cu0.995Zn0.005O4,17.64
Ba1Fe1.85Ni0.15As2,13.93333333
Ca0.34Na0.66Fe2As2,34.0
Fe1Sr2Y1Cu2O7.66,43.5
As0.15Nb3Sn0.7Tl0.15,17.98
Y1Ba2Cu2.955Co0.045O7,35.05
Y0.55Pr0.45Ba2Cu3O6.65,30.7
Y1Ba1.86La0.14Cu3O6.96,91.9
La1.8Nd0.2Cu1O4.0641,25.1
Hg0.75Mo0.25Sr2Cu1O4,50.0
V3Si0.6Al0.4,10.1
Nb3Al0.983Ga0.017,18.8
Tb0.56Ca0.44Fe1As1O1,15.6
Tl1Sr1.5Sm0.5Ca1Cu2O7,86.0
Na1Fe0.977Co0.023As1,15.7
Ba1.9K0.1Pb0.85Bi0.15O4,12.5
V3Si0.72Ga0.28,10.5
Ba0.72K0.28Fe2As2,33.45
Dy1Ba2Cu4O8,74.46666667
Bi4Sr3Ca3Cu4O16.25,83.0
Nd1Ba2Cu3O6.85,67.4
Sm1La0.8Sr0.2Cu1O4,24.0
Tl2Ba2Ca2Cu3O9.964,112.0
Ca0.3Ba1.45La1.25Cu3O7,28.3
Y0.74Ca0.26Ba2Cu3O6,44.7
Sm1Ba2Cu3O6.62,34.2
B2Mg0.7,37.2
Nd0.85La1Th0.15Cu1O4,16.0
Tl0.54K0.46Fe1.88Se2,30.4
Dy1Ba2Cu2.94Fe0.06O6.88,78.0
Sm0.9Pr0.1Ba2Cu3O6.75,36.3
Y1Ni1.98Co0.02B2C1,13.85
La1.798Nd0.052Ca0.15Cu1O4,31.6
Fe2As2Ca5Al1.5Ti1.5O9,15.0
Ga0.233V0.767,13.3
Y0.9Ca0.1Ba2Cu2.75Co0.25O7.03,76.9
Ba1.6Sr0.4Yb1Cu3O6.69,48.9
Er0.6Ca0.25Hf0.15Ba2Cu3O7.02,84.7
Fe0.5Ba2Ho1Cu2.5O7.49,76.0
Ba0.66K0.34Fe1.8Co0.2As2,19.0
Hg0.85Re0.15Ba2Cu1O4.52,94.8
Sr1.2Ba0.8Y1Cu2.8Al0.2O7.19,16.0
Pr0.82La1Ce0.18Cu1O4,16.2
Y1Ba2Cu2.85Zn0.15O6.97,39.0
Sm1Fe0.9Co0.1As1O1,15.96666667
V75Si20Ga5,12.33
La1.562Nd0.288Ca0.106Ba0.044Cu1O4,23.0
Ca5.84Sr4.02Bi0.14Cu15.84O29,72.0
Y1Ba2Cu3H0.52O6.91,91.7
Ba1Fe1.824Co0.176As2,21.05
La1.5Sm0.3Sr0.2Cu1O4,17.0
Al1Sr2Ca2Cu3O9.5,69.0
Yb1Ba2Cu3O6.97,88.0
Ru1Sr2Gd0.82Nd0.18Cu2O8,21.0
Sr0.7Ba1.3Y1Cu2.8Al0.2O7.03,12.0
Ru1Sr2Gd1.4Ce0.6Cu2O9.54,34.0
Mo5Pb1S7,12.5
Y1Ba1.5La0.5Cu3O7.19,38.3
La1.55Er0.45Ba2Ca0.9Cu4.9O11.664,76.0
Bi2Sr3Cu2O8,91.5
Li0.8Fe1.2Se1H1O1,40.45
La0.5Pr0.5Ba2Cu3O7,51.7
Sr2V1Fe1As1O2.5,20.0
Sr2Tm1Cu3O7.48,58.5
Tl1Sr1.7Ca0.3Yb1Cu2O7,55.0
Ce1Fe1As1H0.07O0.93,31.3
C0.57Sr2Ca0.7Y0.3Cu2.33O6.78,60.3
Bi1.95Sr1.85Pr0.2Cu1O4,28.0
Ba0.7Na0.3Fe2As2,23.8
Y2I1.6Br0.4C2,11.2
La1.3Ba1.5Ca0.2Cu3O6.7,20.0
Ru0.925Sn0.075Sr2Gd1Cu2O8,37.8
Ba1Fe1.83Co0.17As2,19.6
Tl0.5Pb0.5Sr4Cu2C0.9N0.1O7,76.0
Zr1N1Cl0.7,13.16666667
Pb0.5Cu0.5Sr1La1Cu1O5.03,36.7
Mg0.16Zr1N1Cl1,15.0
Dy1Ba2Cu2.96Zn0.04O6.9,70.0
La1.8Ca1.032Sr0.168Cu2O6.08,15.0
K0.8Fe1.7Se2,31.5
Bi1.6Pb0.4Sr2Cu2.85Mo0.15OY,98.5
Y0.7Ca0.1Pr0.2Ba2Cu3O6.95,77.1
Sm1Fe0.97Mn0.03As1F0.12O0.88,32.9
La1.1Ba1.5Ca0.4Cu3O7.123,76.0
Hg0.92Ba2.05Cu1.03O4.044,90.7
Y1Ba1Sr1Cu3O6.899,80.2
La2Cu1FO4,40.0
Mg0.94Al0.06B2,37.0
Li0.13Zr1N1Cl1,12.2
Nb3.05Al0.7125Ge0.19,17.9
Y1Ba1Sr1Cu3O6.685,34.0
Ca1.65Na0.35Cu1Br2O2,18.0
Bi2Ca2.5Nd0.5Cu2O8.43,33.5
Mg0.55Al0.225Li0.225B2,25.6
Sm0.65Th0.35Fe1As1O1,53.0
Mg1.985Mn0.015B2,37.4
Mo0.9Re0.1C1,13.9
Li0.8Fe1.2Se0.47S0.53H1O1,24.2
Hg0.5Fe0.5Sr2Y0.7Ca0.3Cu2O6.7,24.0
Y1Ba2Cu2.82Fe0.18O6.95,75.6
La1.1Ba1.5Ca0.4Cu3O7.11,77.0
Li1Zr1N1Br1,14.1
Bi8Sr8Ca4Cu9O34.25,73.5
Ba0.5K0.5Fe2As2,35.28
Tl1.4Ba2Ca2.6Cu3O9.53,118.0
La1.89Sr0.11Cu0.995Fe0.005O4,14.7
La2.5Gd0.5Ca1Ba3Cu7O16.359,80.0
Y0.8Pr0.1Ca0.1Ba2Cu4O8,80.0
Bi2Sr1.1Ca1.9Cu2O8.22,76.5
La1.25Ca0.35Ba1.4Cu3O7.108,74.3
La1.7Sr0.3Cu0.9Mn0.1O4,37.0
Fe1Te0.69Se0.25S0.06,11.3
Dy1Ba1Sr1Cu3O6.89,79.5
Y1Ba2Cu2.7In0.3O6.9,90.0
Tl1Sr2Ca0.6Y0.4Cu2O7,68.0
Y1Ba1.926Ca0.074Cu4O8,83.3
Bi1.6Pb0.4Sr2Cu3Ca2O10.11,84.0
Nb3Sn0.96Al0.04,18.0
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.24,27.8
Y1Ba2Cu3O6.556,58.95
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.22,24.9
Y1.8Ru0.2C2.7,11.2
Mg1B1.8Be0.2,36.0
Ga28.1V71.9,12.2
Tl1Sr1.3Nd0.7Ca1Cu2O7,81.0
Ba0.52K0.48Bi1O2.93,20.6
Ca0.81La0.19Fe1As2,30.03333333
Bi2Sr1.3Ca0.7Cu1O6.15,84.0
La1.01Pr0.85Sr0.14Cu1O4,25.0
Nb2.85Zr0.15Sn1,18.1
Pr1.85Ce0.15Cu1O3.97,20.0
Sr1.75Ba0.25Cu1F2O2,58.0
Pr1Fe1As1F0.225O0.775,50.0
Na1Fe0.9875Co0.0125As1,13.9
Dy1Ba2Cu2.9Ni0.1O6.74,67.0
Y1Sr2Cu2.7Co0.3O6.5,13.0
Mo0.9Zr0.1C1,11.5
Y0.6Pr0.4Ba2Cu3O6.88,47.0
V0.741Ga0.196Al0.063,12.2
Y1Ba2Cu4O7.8,77.5
Y1Fe1As1O0.85,45.2
Dy1Ba2Cu3O6.75,94.0
Nd0.85Pr0.15Ba2Cu3O7,40.7
Pb2Sr2Y0.5Ca0.5Cu3F0.253O7.9858,68.0
V0.75Ge0.15Al0.1,11.7
Y1Ba2Cu2.94Fe0.06H1O7,30.0
La1.85Sr0.15Cu0.97Co0.03O4,10.8
