formula,target
Al0.85 Y0.15 ,1.0
B0.3 Al0.28 Ni0.42 ,2.0
Al0.86 Ni0.08 Ce0.06 ,1.0
Si0.75 Ti0.2 Zr0.05 ,1.0
Al0.88 Ni0.04 Nd0.08 ,1.0
Al0.92 Sm0.08 ,1.0
Al0.83 Co0.12 Ce0.05 ,1.0
Al0.81 Ni0.1 Zr0.09 ,1.0
Al0.6 Ti0.35 Cu0.05 ,2.0
Al0.85 Ni0.1 Sm0.05 ,1.0
Mg0.8 Cu0.15 Nd0.05 ,1.0
B0.38 Al0.12 Co0.5 ,1.0
B0.48 Ni0.52 ,2.0
B0.46 C0.04 Ni0.5 ,2.0
Al0.72 Ni0.26 La0.02 ,1.0
Mg0.7 Cu0.29 Au0.01 ,1.0
Al0.85 Ni0.09 La0.06 ,1.0
Al0.75 Cu0.25 ,2.0
Mg0.85 Ni0.06 La0.09 ,1.0
Al0.86 Ni0.08 Nd0.06 ,1.0
B0.4 C0.08 Ni0.52 ,1.0
Al0.85 Ni0.09 Ce0.06 ,1.0
Al0.55 Ti0.45 ,2.0
Al0.91 Ce0.09 ,1.0
Al0.85 Ni0.1 Gd0.05 ,1.0
B0.38 C0.1 Ni0.52 ,1.0
Al0.78 Ni0.15 Y0.07 ,1.0
Al0.92 Gd0.08 ,1.0
Si0.84 Ti0.06 Zr0.1 ,2.0
Be0.25 Si0.05 Ti0.7 ,1.0
Mg0.7 Cu0.3 ,1.0
Mg0.75 Ni0.15 Y0.1 ,0.0
B0.3 Al0.2 Fe0.5 ,1.0
Al0.8 Ni0.1 Y0.1 ,1.0
B0.34 C0.14 Ni0.52 ,1.0
Al0.82 Ni0.05 Y0.13 ,1.0
B0.42 Al0.08 Ni0.5 ,1.0
Al0.87 Cr0.05 Ce0.08 ,2.0
Mg0.69 Cu0.3 Y0.01 ,1.0
B0.34 Al0.2 Ni0.46 ,1.0
Mg0.44 Al0.42 Pd0.14 ,2.0
Al0.87 Ni0.06 Nd0.07 ,1.0
Al0.4 Ca0.6 ,1.0
Al0.87 Mn0.05 Ce0.08 ,2.0
Al0.84 Ni0.1 Ce0.06 ,0.0
Be0.2 Si0.15 Ti0.65 ,2.0
Al0.7 V0.1 Cu0.2 ,1.0
Al0.8 Ni0.1 Zr0.1 ,2.0
Mg0.4 Al0.46 Pd0.14 ,2.0
Si0.82 Ti0.08 Zr0.1 ,2.0
Mg0.75 Cu0.15 Y0.1 ,1.0
B0.41 C0.06 Ni0.53 ,2.0
Al0.87 Fe0.05 Ce0.08 ,1.0
Mg0.36 Al0.5 Pd0.14 ,2.0
B0.34 Al0.16 Co0.5 ,1.0
Mg0.85 Ni0.05 La0.1 ,2.0
Al0.75 Ni0.2 Y0.05 ,2.0
Al0.87 Co0.05 Ce0.08 ,1.0
Mg0.32 Al0.54 Pd0.14 ,2.0
Al0.6 Ti0.3 Cu0.1 ,2.0
Al0.84 Ni0.1 Nd0.06 ,1.0
Al0.76 Ni0.18 Zr0.06 ,1.0
Al0.87 Ni0.06 Sm0.07 ,1.0
Al0.83 Ni0.12 Gd0.05 ,1.0
Al0.8 Co0.15 Ce0.05 ,1.0
Mg0.75 Al0.1 Ag0.15 ,1.0
Al0.68 Ni0.28 La0.04 ,1.0
Mg0.85 Ni0.05 Ce0.1 ,1.0
Al0.8 Cu0.08 Y0.12 ,1.0
Al0.65 V0.2 Cu0.15 ,2.0
Mg0.7 Zn0.3 ,1.0
Mg0.8 Y0.2 ,2.0
B0.36 C0.08 Co0.56 ,2.0
Al0.9 La0.1 ,1.0
Al0.87 Cu0.05 Ce0.08 ,1.0
B0.46 Ni0.54 ,2.0
Al0.73 Mn0.1 Ge0.17 ,1.0
B0.32 C0.12 Co0.56 ,1.0
Mg0.85 Cu0.05 Ce0.1 ,2.0
Al0.83 Fe0.1 Ce0.07 ,1.0
Mg0.75 Ni0.2 La0.05 ,1.0
Mg0.65 Al0.05 Zn0.3 ,1.0
Al0.75 Ni0.2 Mo0.05 ,1.0
Mg0.79 Cu0.01 Y0.2 ,2.0
Al0.87 Ni0.06 Gd0.07 ,1.0
B0.28 C0.16 Co0.56 ,1.0
B0.4 C0.06 Ni0.54 ,2.0
Al0.88 Ni0.02 La0.1 ,1.0
Al0.85 Ni0.08 Nd0.07 ,1.0
Mg0.75 Ni0.2 Ce0.05 ,1.0
Al0.9 Ce0.1 ,1.0
Al0.67 V0.13 Cu0.2 ,1.0
Al0.8 Ni0.15 Ce0.05 ,1.0
Al0.78 Ni0.12 Zr0.1 ,1.0
Mg0.6 Al0.1 Zn0.3 ,2.0
Al0.7 Ni0.3 ,2.0
Al0.7 V0.05 Cu0.25 ,2.0
B0.24 C0.2 Co0.56 ,1.0
B0.34 C0.12 Ni0.54 ,1.0
Al0.89 Ni0.01 Ce0.1 ,1.0
Al0.84 Ni0.1 Gd0.06 ,0.0
Al0.88 Co0.02 Ce0.1 ,1.0
Be0.2 Si0.1 Ti0.7 ,1.0
Mg0.7 Cu0.25 Y0.05 ,1.0
Mg0.3 Ca0.7 ,1.0
Mg0.85 Ni0.05 Nd0.1 ,1.0
Mg0.75 Ni0.2 Nd0.05 ,1.0
B0.3 Al0.2 Co0.5 ,1.0
Al0.8 Ni0.15 Nd0.05 ,1.0
Mg0.5 Al0.2 Zn0.3 ,2.0
Al0.82 Ni0.12 Nd0.06 ,1.0
B0.44 C0.025 Ni0.535 ,2.0
Al0.85 Ni0.08 Sm0.07 ,1.0
Al0.87 Cr0.03 Ce0.1 ,1.0
Al0.336 Ca0.664 ,0.0
Mg0.75 Ni0.1 Y0.15 ,1.0
Mg0.85 Cu0.05 Nd0.1 ,1.0
Al0.8 Ni0.05 Y0.15 ,2.0
Al0.8 Cu0.15 Ce0.05 ,1.0
Mg0.75 Cu0.2 La0.05 ,1.0
Al0.86 Ni0.06 Nd0.08 ,1.0
Al0.86 Mn0.04 Ce0.1 ,1.0
Mg0.7142857142857143 Ni0.08241758241758243 Cu0.08241758241758243 Zn0.054945054945054944 Y0.01098901098901099 Ag0.054945054945054944 ,0.0
Mg0.75 Cu0.2 Ce0.05 ,1.0
Al0.65 V0.15 Cu0.2 ,1.0
Al0.9 Nd0.1 ,1.0
Al0.8 Ni0.15 Sm0.05 ,1.0
Mg0.4 Al0.3 Zn0.3 ,2.0
Mg0.15 Al0.15 Ca0.7 ,1.0
Mg0.35 Ca0.6 Ga0.05 ,1.0
Mg0.75 Cu0.1 Y0.15 ,1.0
Al0.55 Ti0.35 Cu0.1 ,2.0
Al0.83 Cu0.1 Ce0.07 ,1.0
B0.34 Al0.16 Ni0.5 ,1.0
Al0.83 Ni0.1 Nd0.07 ,1.0
Al0.88 Ni0.02 Nd0.1 ,1.0
Al0.7 Cu0.3 ,2.0
Mg0.8 Y0.15 Ag0.05 ,1.0
Mg0.75 Cu0.2 Nd0.05 ,1.0
Al0.8 Ni0.15 Gd0.05 ,1.0
Si0.75 Ti0.15 Zr0.1 ,1.0
Al0.84 Ni0.1 Er0.06 ,0.0
Al0.7 V0.1 Ge0.2 ,2.0
Mg0.075 Al0.225 Ca0.7 ,1.0
Si0.7 Ti0.22 Zr0.08 ,1.0
B0.34 Al0.12 Co0.54 ,1.0
Al0.5 Ti0.45 Cu0.05 ,2.0
Al0.75 Ni0.15 Y0.1 ,1.0
Mg0.75 Zn0.2 La0.05 ,1.0
Al0.73 Ni0.2 Zr0.07 ,1.0
Al0.86 Ni0.04 Nd0.1 ,1.0
Al0.3 Ca0.7 ,1.0
Mg0.7 Ni0.2 Y0.1 ,0.0
Al0.9 Sm0.1 ,1.0
B0.26 Al0.24 Co0.5 ,1.0
Al0.83 Ni0.1 Sm0.07 ,1.0
B0.42 Al0.04 Ni0.54 ,1.0
B0.26 Al0.2 Fe0.54 ,1.0
B0.38 C0.06 Ni0.56 ,1.0
Al0.89 Ni0.01 Sm0.1 ,1.0
Al0.89 Ce0.11 ,1.0
Al0.45 Ti0.55 ,2.0
Al0.84 Ni0.08 Nd0.08 ,1.0
B0.425 C0.025 Ni0.55 ,2.0
B0.41 Co0.59 ,1.0
B0.34 C0.1 Ni0.56 ,1.0
Be0.2 Si0.05 Ti0.75 ,2.0
Al0.6 Ti0.2 Cu0.2 ,2.0
Al0.85 V0.05 Ce0.1 ,2.0
Al0.87 Nb0.05 Ce0.08 ,1.0
Al0.65 Mn0.15 Cu0.2 ,2.0
Al0.65 V0.1 Cu0.25 ,1.0
B0.4 C0.02 Co0.58 ,2.0
B0.28 C0.16 Ni0.56 ,1.0
Al0.85 Nb0.1 Ce0.05 ,2.0
Mg0.75 Ca0.1 Ag0.15 ,0.0
Al0.85 Cr0.05 Ce0.1 ,1.0
Al0.75 Co0.2 Ce0.05 ,2.0
Al0.65 Cr0.2 Ge0.15 ,2.0
B0.38 Al0.08 Ni0.54 ,1.0
Al0.83 Ni0.1 Gd0.07 ,1.0
Be0.15 Si0.15 Ti0.7 ,2.0
Mg0.725 Ca0.125 Pd0.15 ,0.0
Mg0.7 Cu0.2 Y0.1 ,1.0
Mg0.8 Ni0.1 La0.1 ,1.0
Al0.85 Mn0.05 Ce0.1 ,1.0
B0.3 Al0.2 Ni0.5 ,1.0
Al0.82 Ni0.1 Ce0.08 ,0.0
Al0.9 Gd0.1 ,1.0
Al0.7 Ni0.25 Zr0.05 ,2.0
Al0.85 Ni0.06 Nd0.09 ,1.0
Al0.85 Ni0.07 Gd0.08 ,1.0
B0.42 C0.02 Ni0.56 ,1.0
Al0.85 Fe0.05 Ce0.1 ,1.0
Al0.85 Ni0.05 La0.1 ,1.0
Al0.75 Ni0.15 Mo0.1 ,1.0
Mg0.65 Ni0.3 Y0.05 ,1.0
B0.3 Al0.16 Co0.54 ,1.0
Al0.68 V0.1 Ge0.22 ,1.0
B0.4 Co0.6 ,1.0
Al0.85 Co0.05 Ce0.1 ,1.0
Al0.85 Cu0.05 La0.1 ,1.0
Al0.5 Ti0.4 Cu0.1 ,2.0
Mg0.8 Ni0.1 Ce0.1 ,1.0
Mg0.8 Cu0.1 La0.1 ,2.0
Mg0.8 Y0.1 Ag0.1 ,1.0
Si0.7 Ti0.2 Zr0.1 ,1.0
Al0.75 Ni0.2 La0.05 ,1.0
Al0.7 Ni0.25 Mo0.05 ,1.0
Al0.32 Ca0.63 Cu0.05 ,0.0
Mg0.75 Cu0.05 Y0.2 ,2.0
Al0.85 Ni0.05 Ce0.1 ,1.0
Al0.75 Ni0.2 Ce0.05 ,1.0
Al0.65 Mn0.2 Ge0.15 ,2.0
Al0.7 V0.05 Ge0.25 ,2.0
Al0.82 Ni0.1 Nd0.08 ,1.0
Al0.83 Cr0.07 Ce0.1 ,2.0
B0.32 C0.08 Co0.6 ,1.0
Al0.45 Ti0.5 Cu0.05 ,2.0
Al0.85 Cu0.05 Ce0.1 ,1.0
Mg0.65 Zn0.35 ,1.0
Al0.65 V0.05 Cu0.3 ,1.0
Al0.65 V0.15 Ge0.2 ,2.0
Mg0.8 Cu0.1 Ce0.1 ,1.0
Al0.84 Ni0.06 La0.1 ,1.0
Al0.85 Ni0.06 Sm0.09 ,1.0
B0.28 C0.12 Co0.6 ,1.0
Al0.85 Zr0.075 La0.075 ,1.0
B0.42 Ni0.58 ,1.0
Al0.74 Ni0.14 Zr0.12 ,1.0
Si0.75 Ti0.12 Zr0.13 ,1.0
Al0.83 Mn0.07 Ce0.1 ,2.0
Al0.69 V0.06 Ge0.25 ,1.0
Al0.75 Ni0.2 Nd0.05 ,2.0
Mg0.6 Al0.05 Zn0.35 ,1.0
B0.24 C0.16 Co0.6 ,1.0
B0.34 Al0.12 Ni0.54 ,1.0
Al0.4 Ti0.6 ,2.0
Al0.75 Ni0.1 Y0.15 ,1.0
B0.34 Al0.08 Co0.58 ,1.0
B0.2 C0.2 Co0.6 ,1.0
Al0.88 Ce0.12 ,2.0
Be0.2 Ti0.8 ,2.0
Mg0.8 Ni0.1 Nd0.1 ,0.0
Al0.85 Nb0.075 La0.075 ,1.0
B0.4 C0.04 Ni0.56 ,2.0
B0.26 Al0.24 Ni0.5 ,1.0
Al0.83 Ni0.08 Nd0.09 ,1.0
Mg0.7 Ni0.15 Y0.15 ,1.0
Al0.85 Ni0.05 Nd0.1 ,1.0
Al0.75 Ni0.2 Sm0.05 ,2.0
Al0.75 Cu0.2 Ce0.05 ,2.0
B0.26 Al0.16 Fe0.58 ,1.0
B0.3 C0.12 Ni0.58 ,1.0
Al0.7 Ni0.22 Zr0.08 ,1.0
Al0.69 Mn0.06 Ge0.25 ,1.0
Al0.85 Mo0.075 La0.075 ,1.0
B0.26 Al0.2 Co0.54 ,1.0
Al0.85 Ni0.06 Gd0.09 ,1.0
Be0.15 Si0.1 Ti0.75 ,2.0
Mg0.8 Cu0.1 Nd0.1 ,1.0
Al0.8 V0.1 Ce0.1 ,2.0
Al0.6 V0.15 Cu0.25 ,2.0
Al0.69 Fe0.06 Ge0.25 ,1.0
Mg0.7 Zn0.24 In0.06 ,1.0
Mg0.65 Cu0.25 Y0.08 Gd0.02 ,0.0
Mg0.7 Cu0.25 Ce0.05 ,1.0
Al0.75 Ni0.2 Gd0.05 ,2.0
Al0.8 Ni0.12 Nd0.08 ,1.0
Al0.69 Co0.06 Ge0.25 ,1.0
Mg0.7 Cu0.15 Y0.15 ,1.0
Mg0.7 Zn0.24 Sn0.06 ,1.0
Mg0.8 Y0.05 Ag0.15 ,1.0
Al0.8 Cr0.1 Ce0.1 ,2.0
Al0.84 Ni0.06 Nd0.1 ,1.0
Al0.7 Ni0.2 Y0.1 ,1.0
Al0.83 Ni0.08 Sm0.09 ,1.0
B0.4 C0.02 Ni0.58 ,1.0
B0.38 Co0.62 ,1.0
Al0.88 Nd0.12 ,1.0
Al0.45 Ti0.45 Cu0.1 ,2.0
Mg0.7 Cu0.25 Nd0.05 ,1.0
Al0.85 Ni0.05 Sm0.1 ,1.0
Al0.69 Ni0.06 Ge0.25 ,1.0
Mg0.8 Ni0.08 La0.12 ,1.0
Mg0.3 Ca0.6 Ga0.1 ,1.0
Mg0.65 Ni0.25 Y0.1 ,1.0
Al0.8 Mn0.1 Ce0.1 ,2.0
B0.3 Al0.16 Ni0.54 ,1.0
Al0.7 Ni0.2 Zr0.1 ,1.0
B0.3 Al0.12 Co0.58 ,1.0
Al0.81 Ni0.1 Nd0.09 ,1.0
B0.22 Al0.28 Ni0.5 ,2.0
Mg0.65 Cu0.25 Y0.09 Gd0.01 ,0.0
Mg0.75 Y0.25 ,2.0
Mg0.725 Ca0.1 Pd0.175 ,0.0
B0.36 C0.04 Co0.6 ,1.0
Mg0.7 Zn0.25 La0.05 ,1.0
Al0.65 V0.1 Ge0.25 ,1.0
Al0.68 Ni0.24 Zr0.08 ,1.0
Al0.83 Ni0.08 Gd0.09 ,1.0
Al0.6 V0.1 Cu0.3 ,1.0
B0.4 Ni0.6 ,1.0
Al0.8 Fe0.1 Ce0.1 ,1.0
Mg0.6 Cu0.4 ,1.0
Al0.6 V0.2 Ge0.2 ,2.0
B0.22 Al0.24 Co0.54 ,2.0
Al0.85 Ni0.02 La0.13 ,1.0
Al0.35 Ti0.65 ,2.0
Al0.87 Ce0.13 ,1.0
Al0.85 Ni0.05 Gd0.1 ,1.0
B0.34 C0.06 Ni0.6 ,1.0
Mg0.59 Cu0.4 Y0.01 ,1.0
Al0.84 Ni0.04 Nd0.12 ,1.0
Al0.88 Sm0.12 ,1.0
B0.38 Al0.04 Ni0.58 ,1.0
Mg0.25 Ca0.65 Cu0.1 ,0.0
Mg0.75 Ni0.15 La0.1 ,1.0
Al0.5 Ti0.3 Cu0.2 ,2.0
Al0.85 Nb0.05 Ce0.1 ,1.0
Al0.8 Co0.1 Ce0.1 ,1.0
Al0.8 Ni0.1 La0.1 ,1.0
Al0.82 Ni0.08 Nd0.1 ,1.0
Al0.7 Ni0.2 Mo0.1 ,1.0
Al0.81 Ni0.1 Sm0.09 ,1.0
B0.36 C0.02 Co0.62 ,1.0
B0.26 C0.14 Ni0.6 ,1.0
Mg0.7 Ca0.125 Pd0.175 ,0.0
Al0.75 Ni0.05 Y0.2 ,2.0
Mg0.65 Cu0.25 Y0.1 ,0.0
Al0.83 Nb0.1 Ce0.07 ,1.0
Al0.7 Ni0.25 La0.05 ,1.0
Al0.65 Ni0.3 Mo0.05 ,1.0
Al0.83 Ni0.04 La0.13 ,1.0
Si0.65 Ti0.23 Zr0.12 ,1.0
Al0.85 V0.02 Ce0.13 ,2.0
B0.34 Al0.08 Ni0.58 ,1.0
B0.22 C0.18 Ni0.6 ,1.0
Mg0.65 Cu0.2 Zn0.05 Y0.1 ,0.0
Mg0.25 Ca0.65 Zn0.1 ,0.0
Be0.1 Si0.15 Ti0.75 ,2.0
Mg0.7 Ni0.1 Y0.2 ,2.0
Mg0.75 Ni0.15 Ce0.1 ,1.0
Al0.8 Ni0.1 Ce0.1 ,1.0
Al0.8 Cu0.1 La0.1 ,2.0
Al0.3 Ca0.6 Ga0.1 ,1.0
Al0.84 Ni0.06 Gd0.1 ,1.0
Mg0.46 Al0.18 Ga0.36 ,1.0
B0.26 Al0.2 Ni0.54 ,1.0
B0.26 Al0.16 Co0.58 ,1.0
Al0.6 Ti0.05 Cu0.35 ,2.0
Mg0.75 Cu0.15 La0.1 ,2.0
Al0.66 Ni0.26 Zr0.08 ,1.0
B0.36 Co0.64 ,1.0
Be0.3575969485060394 Ti0.21932612841703752 Ni0.15893197711379528 Cu0.19866497139224407 Zr0.06547997457088366 ,0.0
Al0.81 Ni0.1 Gd0.09 ,1.0
Si0.7 Ti0.15 Zr0.15 ,1.0
Al0.6 V0.05 Cu0.35 ,2.0
Mg0.45 Ca0.25 Cu0.3 ,1.0
Mg0.7 Cu0.1 Y0.2 ,1.0
Al0.4 Ti0.5 Cu0.1 ,2.0
Al0.8 Cu0.1 Ce0.1 ,1.0
Mg0.71 Zn0.22 La0.07 ,1.0
Al0.88 Gd0.12 ,1.0
Al0.7 Ni0.15 Y0.15 ,1.0
Mg0.75 Cu0.15 Ce0.1 ,1.0
B0.28 C0.08 Co0.64 ,1.0
Al0.86 La0.14 ,1.0
Al0.7 Ni0.16 Zr0.14 ,1.0
Al0.35 Ti0.6 Cu0.05 ,2.0
Mg0.85 Nd0.15 ,2.0
Mg0.75 Ni0.15 Nd0.1 ,0.0
Mg0.6 Zn0.4 ,1.0
Mg0.65 Ni0.3 Nd0.05 ,1.0
B0.24 C0.12 Co0.64 ,1.0
Mg0.72 Zn0.2 La0.08 ,1.0
Al0.8 Ni0.1 Nd0.1 ,1.0
Al0.65 V0.05 Ge0.3 ,2.0
B0.33 Mn0.268 Co0.402 ,1.0
B0.34 Al0.04 Co0.62 ,1.0
B0.2 C0.16 Co0.64 ,1.0
Mg0.65 Ni0.2 Y0.15 ,1.0
Al0.6 V0.15 Ge0.25 ,1.0
B0.38 Ni0.62 ,1.0
Li0.0996 Mg0.08539999999999999 Ca0.65 Zn0.165 ,0.0
B0.3 Al0.08 Co0.62 ,1.0
B0.16 C0.2 Co0.64 ,2.0
Al0.3 Ti0.7 ,2.0
B0.3 Al0.12 Ni0.58 ,1.0
Be0.35 Ti0.45 Zr0.2 ,0.0
B0.22 Al0.16 Fe0.62 ,1.0
B0.35 Co0.65 ,1.0
Al0.7 Ni0.15 Zr0.15 ,2.0
Mg0.5 Al0.1 Zn0.4 ,2.0
Mg0.2 Ca0.7 Cu0.1 ,0.0
Al0.77 Co0.13 Ce0.1 ,2.0
Mg0.65 Ni0.075 Cu0.075 Zn0.05 Y0.075 Ag0.05 Gd0.025 ,0.0
B0.22 Al0.24 Ni0.54 ,2.0
B0.25 Cr0.7 Fe0.05 ,1.0
Mg0.25 Ca0.6 Cu0.15 ,0.0
Al0.45 Ti0.35 Cu0.2 ,2.0
Mg0.75 Cu0.15 Nd0.1 ,1.0
Mg0.65 Cu0.3 La0.05 ,1.0
Al0.79 Ni0.11 Nd0.1 ,1.0
B0.22 Al0.2 Co0.58 ,2.0
B0.28 C0.1 Ni0.62 ,1.0
Al0.64 Ni0.28 Zr0.08 ,1.0
B0.26 C0.12 Ni0.62 ,1.0
Li0.0969 Mg0.08310000000000001 Ca0.65 Zn0.17 ,0.0
Mg0.3 Ca0.5 Cu0.2 ,0.0
Mg0.725 Ca0.075 Pd0.2 ,0.0
Mg0.65 Cu0.3 Ce0.05 ,1.0
Mg0.75 Ca0.05 Ag0.2 ,0.0
Mg0.4 Al0.2 Zn0.4 ,2.0
Al0.8 Ni0.1 Sm0.1 ,1.0
Al0.6 Cu0.4 ,2.0
B0.32 Mn0.27 Co0.41 ,1.0
Al0.64 Ni0.1 Ge0.26 ,1.0
Mg0.65 Cu0.2 Y0.15 ,0.0
Al0.75 Fe0.15 Ce0.1 ,2.0
B0.33 Mn0.134 Co0.536 ,1.0
B0.32 Mn0.24 Co0.44 ,1.0
Mg0.72 Ni0.18 Ce0.1 ,1.0
Mg0.25 Ca0.6 Zn0.15 ,0.0
Be0.2 B0.1 Fe0.7 ,1.0
Mg0.65 Cu0.3 Nd0.05 ,1.0
Si0.65 Ti0.2 Zr0.15 ,1.0
Al0.55 Ti0.1 Cu0.35 ,2.0
Mg0.6 Ni0.3 Y0.1 ,1.0
B0.34 Co0.66 ,1.0
B0.32 Mn0.21600000000000005 Co0.464 ,1.0
B0.32 Mn0.21 Co0.47 ,1.0
Al0.57 V0.18 Ge0.25 ,1.0
Mg0.8 Ni0.05 La0.15 ,2.0
B0.32 Mn0.2 Co0.48 ,1.0
Al0.86 Nd0.14 ,1.0
B0.26 Al0.12 Co0.62 ,1.0
Mg0.7 Ca0.1 Pd0.2 ,0.0
Mg0.75 Ni0.15 Gd0.1 ,0.0
Al0.5 Ti0.2 Cu0.3 ,2.0
Al0.75 Co0.15 Ce0.1 ,2.0
Al0.55 V0.1 Cu0.35 ,1.0
Al0.8 Ni0.1 Gd0.1 ,1.0
Al0.61 Cr0.1 Ge0.29 ,1.0
B0.31 Mn0.28 Co0.41 ,1.0
B0.26 Al0.16 Ni0.58 ,1.0
B0.18 Al0.2 Fe0.62 ,1.0
Al0.81 Ni0.06 La0.13 ,1.0
Al0.75 Ni0.15 La0.1 ,1.0
Al0.62 Ni0.3 Zr0.08 ,1.0
B0.32 C0.04 Co0.64 ,1.0
Mg0.74 Ni0.15 Ag0.01 Gd0.1 ,0.0
B0.32 Mn0.14 Co0.54 ,1.0
B0.32 Mn0.136 Co0.544 ,1.0
B0.32 Mn0.135 Co0.545 ,1.0
Al0.6 V0.1 Ge0.3 ,1.0
Mg0.15 Ca0.75 Cu0.1 ,1.0
Al0.7 Ni0.1 Y0.2 ,2.0
Mg0.7 Ni0.2 La0.1 ,0.0
Al0.62 Ni0.13 Ge0.25 ,1.0
Mg0.2 Ca0.65 Cu0.15 ,0.0
Al0.25 Ti0.75 ,2.0
Mg0.8 Cu0.05 Ce0.15 ,2.0
B0.3 Si0.05 Co0.65 ,1.0
Al0.75 Ni0.15 Ce0.1 ,1.0
Al0.65 Ni0.3 Ce0.05 ,1.0
Al0.55 V0.2 Ge0.25 ,2.0
Mg0.73 Ni0.15 Ag0.02 Gd0.1 ,0.0
B0.225 Si0.175 Co0.6 ,2.0
Mg0.57 Cu0.315 Y0.08 Nd0.035 ,0.0
Mg0.7 Ca0.1 Ag0.2 ,0.0
Al0.6 Cr0.1 Ge0.3 ,1.0
Mg0.25 Ca0.55 Cu0.2 ,0.0
Mg0.65 Ni0.15 Y0.2 ,1.0
Al0.4 Ti0.4 Cu0.2 ,2.0
B0.28 C0.08 Ni0.64 ,1.0
Mg0.6 Cu0.3 Y0.1 ,1.0
Mg0.7 Ni0.2 Ce0.1 ,1.0
C0.25 Si0.1 Fe0.65 ,1.0
B0.32 C0.02 Co0.66 ,1.0
B0.22 Al0.12 Fe0.66 ,1.0
B0.32 Mn0.07 Co0.61 ,1.0
Si0.7 Ti0.11 Zr0.19 ,1.0
Mg0.65 Ni0.075 Cu0.075 Zn0.05 Y0.1 Ag0.05 ,0.0
Mg0.71 Ni0.18 La0.11 ,0.0
Al0.8 Ni0.08 Nd0.12 ,1.0
Al0.66 Ni0.28 La0.06 ,1.0
Mg0.3 Ca0.45 Cu0.25 ,0.0
B0.34 Co0.33 Ni0.33 ,1.0
Al0.55 Ti0.05 Cu0.4 ,1.0
B0.34 Al0.04 Ni0.62 ,1.0
Al0.86 Sm0.14 ,1.0
B0.22 C0.14 Ni0.64 ,1.0
B0.25 Si0.125 Co0.625 ,1.0
Mg0.05 Al0.74 Pd0.21 ,2.0
B0.2 C0.16 Ni0.64 ,1.0
B0.28 Si0.12 Ni0.6 ,2.0
Mg0.2 Ca0.65 Zn0.15 ,0.0
B0.28 Mn0.47 Co0.25 ,1.0
Al0.65 Ni0.2 Y0.15 ,1.0
B0.3 Al0.08 Ni0.62 ,1.0
Al0.75 Cu0.15 Ce0.1 ,1.0
Al0.7 Ni0.1 Zr0.2 ,2.0
Al0.6 Mn0.1 Ge0.3 ,1.0
Mg0.7 Cu0.2 La0.1 ,1.0
Al0.57 Mn0.18 Ge0.25 ,1.0
Mg0.71 Ni0.15 Ag0.04 Gd0.1 ,0.0
B0.22 Al0.16 Co0.62 ,1.0
Al0.79 Ni0.08 La0.13 ,1.0
B0.22 Al0.2 Ni0.58 ,1.0
Al0.75 Ni0.15 Nd0.1 ,1.0
B0.32 Co0.68 ,1.0
B0.275 Si0.075 Co0.65 ,1.0
Mg0.25 Ca0.55 Zn0.2 ,0.0
Si0.25 Ti0.75 ,2.0
Al0.3 Ti0.6 Cu0.1 ,2.0
B0.28 Mn0.42 Co0.3 ,1.0
Mg0.8 Ni0.05 Nd0.15 ,2.0
Mg0.7 Cu0.2 Ce0.1 ,1.0
Mg0.5 Ni0.5 ,0.0
B0.2 Si0.2 Co0.6 ,2.0
Mg0.7 Ni0.2 Nd0.1 ,1.0
B0.2 Si0.15 Fe0.65 ,1.0
C0.225 Si0.125 Fe0.65 ,1.0
Mg0.57 Cu0.315 Y0.092 Nd0.023 ,0.0
B0.28 Mn0.4 Co0.32 ,1.0
B0.24 C0.08 Co0.68 ,1.0
Mg0.6 Ni0.25 Y0.15 ,1.0
Mg0.725 Ca0.05 Pd0.225 ,0.0
B0.25 Mn0.7 Fe0.05 ,1.0
Mg0.8 Cu0.05 Nd0.15 ,2.0
Al0.65 Ni0.2 Zr0.15 ,1.0
B0.225 Si0.1 Fe0.675 ,1.0
Si0.6 Ti0.24 Zr0.16 ,1.0
B0.2 C0.12 Co0.68 ,1.0
Mg0.27 Ca0.48 Cu0.25 ,0.0
Al0.25 Ti0.7 Cu0.05 ,2.0
Mg0.7 Zn0.2 La0.1 ,1.0
Al0.7 Fe0.2 Ce0.1 ,2.0
Mg0.67 Zn0.25 La0.08 ,1.0
Al0.74 Ni0.16 Nd0.1 ,1.0
Mg0.55 Zn0.45 ,2.0
B0.28 Mn0.36 Co0.36 ,1.0
B0.24 Si0.07 Fe0.69 ,1.0
B0.16 C0.16 Co0.68 ,2.0
B0.3 Al0.04 Co0.66 ,1.0
B0.28 Mn0.35 Co0.37 ,1.0
B0.18 Al0.16 Fe0.66 ,1.0
Al0.75 Ni0.15 Sm0.1 ,1.0
Mg0.5 Al0.05 Zn0.45 ,1.0
Al0.6 V0.05 Ge0.35 ,2.0
Mg0.55 Cu0.4 Y0.05 ,1.0
Mg0.585 Cu0.305 Y0.11 ,0.0
B0.26 Al0.08 Co0.66 ,1.0
B0.34 Ni0.66 ,1.0
Mg0.58 Cu0.27 Zn0.05 Y0.1 ,0.0
Be0.1 Ti0.9 ,2.0
Be0.4 Ti0.3 Zr0.3 ,1.0
Mg0.65 Cu0.25 Y0.05 Gd0.05 ,0.0
Al0.55 V0.15 Ge0.3 ,1.0
Al0.6 Ni0.1 Ge0.3 ,1.0
