formula,target
Cr0.675Fe0.225Al0.1,0.0
Er1Ni1.96Co0.08B2C1,4.2
Y0.4Pr0.6Ba2Cu2.7Fe0.3O7.1,0.0
Y1Ba2Cu2.94Zn0.06O6.38,0.0
Er1Ni1.955Co0.09B2C1,2.6
Y1Ba2Cu3O6.375,19.0
Na1Fe0.939Co0.061As1,13.4
Y0.6Eu0.4Ba2Cu3O7,92.6
Pr1.9Sr1Ca0.1Cu2O6.078,0.0
Na1Fe0.93Co0.07As1,14.0
Bi1.6Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7
Na1Fe0.925Co0.075As1,10.6
Pr1Ba1.4Sr0.6Cu3O6.97,0.0
Na1Fe0.92Co0.08As1,7.53
Y0.8Ca0.2Ba2Cu3O6.12,0.0
Bi0.8Nd0.1Tb0.1Pb1Sr2Ca2Cu3O10,115.25
Bi1.6Pb0.3V0.1Sr2Ca2Cu3O9.92,0.0
Y0.9Cs0.1Ba2Cu3O6.47,91.3
La1Ba1.75Ca0.25Cu3O6.951,80.0
Ho0.7Lu0.3Ni2B2C1,8.72
Na1Fe0.9Co0.1As1,0.0
Y2Br0.9Cl1.1C2,0.0
La1.25Ca0.2Ba1.55Cu3O7.082,50.2
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61,76.0
Nb1C0.28N0.78,17.9
La1Ba1.5Sr0.5Cu3O6.948,57.1
Na1Fe0.891Co0.109As1,0.0
La1.1Ba1.4Sr0.5Cu3O6.954,50.1
Ba8Si36Ga10,0.0
Y0.7Pr0.3Ba2Cu3O6.75,25.2
Y0.6Pr0.4Ba2Cu3O6.88,47.0
Y0.5Pr0.5Ba2Cu3O7.01,0.0
La2.9Ca2Ba2.9Cu6O14.254,0.0
Ba1.6Sr0.4Yb0.65Ca0.35Cu2O6.4,61.0
Y1Ba2Cu3F0.38O6,0.0
Dy1Ba1Sr1Cu3O6.94,81.5
Ti6Ni16Si7,0.0
Rh0.06Ti0.94,2.6
Ca0.2Ba1.55La1.25Cu3O7.07,46.1
La1.3Ba1.2Sr0.5Cu3O6.955,38.0
La1Ba2Cu2Co1O7.39,0.0
Tl1Sr1.75Th0.25Ca1Cu2O7,51.6
Y0.5Pr0.5Ba2Cu3O7,25.93
Tl1Sr1.5Gd0.5Ca1Cu2O7,79.0
Pb0.8Sr1Ba1.2Y0.7Ca0.3Cu3O8.28,74.0
La3Ca0.4Cd0.6Ba3Cu7O16.336,48.5
Y0.8Ca0.2Ba2Cu3O6.1,50.0
Y1Ba2Cu3O6.346,12.3
Cr0.39V0.61,0.37
Y0.72Ca0.28Ba2Cu3O6,47.5
La1.2Ba1.3Sr0.5Cu3O6.943,45.1
Dy1Ba1Sr1Cu3O6.93,83.0
Y0.85Cs0.15Ba2Cu3O6.5,90.4
La1.45Sr0.55Cu0.6Co0.4O4,0.0
La1.45Sr0.55Cu0.8Mn0.2O4,0.0
Y0.8Pr0.2Ba2Cu3O6.6,37.0
Hg0.8Nd0.2Ba2Ca2Cu3O8.3,128.0
La1.5Ba1Sr0.5Cu3O6.955,26.9
V50Ti45Zr5,7.0
Dy0.2Tm0.8Ni2B2C1,9.75
Pr1Ba2Cu4O8,0.0
Sr1Si1.7Ni0.3,2.8
Tl1.2Sr2Ca0.8Cu2O6.934,0.0
Eu2.17Ce0.5Sr1.33Cu2.75Co0.25O9.02,0.0
Nd1Ba1.5La0.5O6.64,0.0
Bi2Sr2Ca2Cu3O10.28,108.7
Ca0.2Ba1.55La1.25Cu3O7.05,41.1
Y0.5Pr0.5Ba2Cu3O6.98,21.9
Y0.6Pr0.4Ba2Cu3O6.85,27.8
Yb1Ba1.4Sr0.6Cu4O8,80.0
Y1Ba2Cu2.94Zn0.06O6.33,0.0
Bi1.6Pb0.4Sr2Ca2Cu3O10.24,73.3
Mo0.0708Ti0.9292,2.8
H0.4La1.89Sr0.11Cu0.995Fe0.005O4,13.5
La1Cu1O2.54,0.0
Y0.74Ca0.26Ba2Cu3O6,44.7
Y1Ba2Cu3O6.32,0.0
La1.2Ba1.8Cu3O7.5,0.0
Tl1Sr1.5Tb0.5Ca1Cu2O7,80.0
La1Ba1.5Sr0.5Cu3O6.902,54.0
Mo1Na0.3S2,4.1
N1.07Nb1,14.4
Y0.5Pr0.5Ba2Cu3O6.965,10.0
Dy1Ba1Sr1Cu3O6.9,77.05
Gd1Ba1Sr1Cu3O6.77,4.0
Y0.75Ca0.25Ba2Cu3O6.008,34.85
Mo1Sr2Gd1.5Ce1Cu2O10,0.0
Ca0.2Ba1.55La1.25Cu3O7.03,34.7
Y0.5Pr0.5Ba2Cu3O6.96,12.0
Tm1Ni1.8Fe0.2B2C1,0.0
Er0.8Lu0.2Ni2B2C1,10.8
Ho0.6Lu0.4Ni2B2C1,9.82
Y1Ba2Cu3O6.31,0.0
La0.9Pr0.1Ba1.5Sr0.5Cu3O6.904,44.0
Dy1Ba1Sr1Cu3O6.89,79.5
Cr0.63Fe0.27Al0.1,0.0
Y0.85Pr0.15Ba2Cu3O6.5,35.8
Hg0.85Re0.15Ba1.6Sr0.4Ca2Cu3O8,130.3
Tl1Sr2Ca0.3Y0.7Cu2O6.97,92.0
Tm1Ni1.84Fe0.16B2C1,3.99
Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O10,109.0
V3Si0.4Ge0.6,7.2
Nb5V50Ti45,7.4
La0.8Pr0.2Ba1.5Sr0.5Cu3O6.906,24.0
Y1La0.2Ba1.8Cu3O6.31,0.0
Y0.65Pr0.35Ba2Cu3O6.75,6.3
Ho1Sr0.4Ba1.6Cu4O8,68.1
Cu1.64Mg1Zn0.36,0.0
Ca0.2Ba1.55La1.25Cu3O7.01,25.1
La2Sr1Cu2O6,0.0
Ho1Ba1Sr1Cu3O6.94,79.0
Pb0.5Cd0.5Sr2Tb0.65Ca0.15Cu2O7,0.0
Y0.4La0.6Ba2Cu3O6.99,85.0
Y1Ba2Cu3O6.29,21.9
Tm1Ni1.88Fe0.12B2C1,5.52
Tl1Sr1.5Dy0.5Ca1Cu2O7,80.0
Y0.45Pr0.55Ba2Cu3O7,0.0
La0.2Pr0.8Ba1.5Sr0.5Cu3O6.974,0.0
La0.7Pr0.3Ba1.5Sr0.5Cu3O6.909,0.0
Ho0.85Ca0.15Ba2Cu4O8,87.0
Gd0.95Ba1.95Ca0.1Cu4O8,80.0
Zr1P1.6S0.4,4.36
Tm1Ni1.9Fe0.1B2C1,6.64
La2.85Ca0.3Ba2.85Cu6O14.252,22.0
Y0.6Pr0.4Ba2Cu3O6.8,33.9
Tm1Ni1.96Fe0.04B2C1,7.97
La0.1Pr0.9Ba1.5Sr0.5Cu3O6.98,0.0
La0.4Pr0.6Ba1.5Sr0.5Cu3O6.941,0.0
Nd1Sr2Gd1.5Ce0.5Cu2O10,0.0
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,111.0
Nd1Ba1.4Sr0.6Cu3O6.94,75.0
Y1Ba2Cu3O6.28,0.0
Pr1.9Sr1.1Cu2O6.11,0.0
Fe0.5Ba2Nd1Cu2.5O7.54,0.0
Tm1Ni1.92Fe0.08B2C1,7.39
La0.6Pr0.4Ba1.5Sr0.5Cu3O6.91,0.0
Ca0.2Ba1.55La1.25Cu3O6.99,14.4
Y0.8Ca0.2Ba2Cu3O6.03,43.5
Lu0.574Dy0.426Ni2B2C1,7.54
Y0.47Pr0.53Ba2Cu3O6.96,13.5
La1.2Ba1.8Cu3O7.45,0.0
Cr0.48V0.52,0.1
Eu0.3Pr0.7Ba2Cu4O8,0.0
Bi1.6Pb0.4Sr4Cu2C1O11,41.0
La0.3Pr0.7Ba1.5Sr0.5Cu3O6.945,0.0
Gd0.45Ca0.4Mo0.15Ba2Cu3O6.537,73.0
La1.5Ba1.3Ca0.2Cu3O7.002,16.0
Pr1Ba1.5Sr0.5Cu3O6.982,0.0
Li2Pd2.55Ni0.45B1,6.58
La0.5Pr0.5Ba1.5Sr0.5Cu3O6.916,0.0
Y1Ba2Cu3O6.27,0.0
Tm1Ni1.98Co0.04B2C1,9.2
Y0.45Pr0.55Ba2Cu3O6.98,10.1
Tl1.2Sr2Ca0.8Cu2O6.862,60.0
Bi1.6Pb0.4Sr2Ca2Cu3O10.15,97.0
Ca0.2Ba1.55La1.25Cu3O6.98,10.4
Tm1Ni1.99Co0.02B2C1,10.3
Y0.7Pr0.3Ba2Cu3O6.65,46.0
La3Ca0.3Cd0.7Ba3Cu7O16.303,36.0
Y1Ba2Cu3O6.26,0.0
Ga1Sc3,0.0
V50Ti45Mo5,6.9
B1Mo1,0.25
C1Nb1,10.025
Nb2B1N1,4.4
N1Zr1,9.85
Mo0.95Ti0.05C1,13.5
Tm1Ni2B2C1,9.659
Lu0.6Dy0.4Ni2B2C1,7.5
Rb1Hg1C4,0.99
Tl1Sr1.5Ho0.5Ca1Cu2O7,80.0
Cu3N1,0.0
Ge1P1,4.2
Bi2Sr4Cu2C1O11,30.0
V0.746Ga0.169Al0.085,11.8
Y0.4Pr0.6Ba2Cu3O7.03,0.0
Eu0.4Pr0.6Ba2Cu4O8,0.0
Hg0.85Re0.15Ba1.66Sr0.34Ca2Cu3O8,131.3
Y1Ba2Cu3O6.25,0.0
Er0.76Ca0.24Ba1.6Sr0.4Cu2.76Co0.24O6.88,77.0
Tm1Ni1.97Co0.06B2C1,8.7
La2.3Yb0.1Ba2.3Ca0.2Cu5O11.805,25.0
La2Cu0.6Li0.4O4,0.0
Mo1Sr2Tb1.5Ce1Cu2O10,0.0
Tm1Ni1.96Co0.08B2C1,7.7
Y0.8Ca0.2Ba2Cu3O6,24.0
Y0.45Pr0.55Ba2Cu3O6.953,14.4
La1.2Ba1.5Ca0.3Cu3O6.72,27.0
Bi1.6Pb0.35V0.05Sr2Ca2Cu3O9.92,0.0
Bi1.6Pb0.4Sr2Cu3Ca2O10.11,84.0
Bi1.6Pb0.4Sr2Ca2Cu3O10.11,105.3
Y1Ba2Cu3O6.24,0.0
Tm1Ni1.94Co0.12B2C1,5.9
Nb0.95Mo0.05C1,12.1
Mo0.95V0.05C1,13.9
Tl3Cr1Sr8Cu4O20,25.0
C0.28N0.76Nb1,16.4
Gd0.55Ca0.35Hf0.15Ba2Cu3O7.06,76.0
La3.1Gd0.2Ca0.4Ba3.3Cu7O16.473,48.0
Tm1Ni1.92Co0.16B2C1,4.4
Er1Ba1Sr1Cu3O6.94,78.0
Eu0.5Pr0.5Ba2Cu4O8,27.5
Zr1P1.4S0.6,4.99
Ho0.45Lu0.55Ni2B2C1,10.0
Y1Ba2Cu3O6.23,0.0
La1.5Ba1.3Ca0.2Cu3O6.957,35.0
Tm1Ni1.91Co0.18B2C1,3.2
La1.2Ba1.8Cu3O7.4,0.0
Y0.82Ca0.18Ba2Cu3O6.008,0.0
Y0.4Pr0.6Ba2Cu3O7,0.0
Tl1Sr1.5Er0.5Ca1Cu2O7,78.0
Hg1Ba2Ca2Cu3O8.41,133.0
La1.3Ba1.5Ca0.2Cu3O6.94,52.0
La1.25Ca0.15Ba1.6Cu3O7.052,45.6
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.63,77.0
Bi1.6Pb0.4Sr2Cu3Ca2O10.08,60.0
Y0.55Pr0.45Ba2Cu3O6.8,23.5
Y1Ba2Cu3O6.22,0.0
Tm1Ni1.88Co0.24B2C1,1.6
Nb1C0.9N0.1,16.97
Bi1.6Pb0.4Sr2Ca2Cu3O10.07,102.3
Y0.38Ba1.74La0.88Cu3O6.95,25.0
Tl1Sr2Ca0.2Y0.8Cu2O7,0.0
Y1Ba2Cu3O6.215,0.0
La1.3Ba1.3Sr0.4Cu3O6.928,45.2
Sr2F2Ti2As2O1,0.0
Sr2Cu2Zn1S2O2,0.0
Y0.7Pr0.3Ba2Cu3O6.6,28.5
H0.995Pd1,9.275
Ca0.1La1.15Ba1.75Cu3O7.148,57.1
Na0.3W1O3,0.0
YbCa0.4Ba1.6Sr0.4Cu4O8,85.0
Eu0.6Pr0.4Ba2Cu4O8,40.0
Yb0.9Ca0.1Ba1.8Sr0.2Cu4O8,87.0
Y0.44Pr0.56Ba2Cu3O6.93,2.1
Y1Ba2Cu3O6.21,0.0
Hg0.66Pb0.34Ba2Ca1.98Cu2.9O8.4,143.0
Hg0.5Pb0.5Ba2Ca2Cu3O8.45,103.0
Y0.4Pr0.6Ba2Cu3O6.98,0.0
Ca0.1La0.9Ba1.65La0.35Cu3O7.15,57.0
La1.25Ba1.65Ca0.1Cu3O7.15,57.3
Y0.5Pr0.5Ba2Cu3O6.85,4.0
La1.3Ba1.5Ca0.2Cu3O6.92,45.0
Tl1Sr1.3Nd0.7Ca1Cu2O7,81.0
K0.5Nb1S2,1.7
B1.1Ru1,0.0
Tl0.5Pb0.5Sr4Cu2C0.9N0.1O7,76.0
Y1Ba2Cu3O6.2,0.0
La1Ba2Cu2.1Co0.9O7.24,0.0
La0.85Y0.15Ni1C2,2.08
Y0.7Th0.3Ni1C2,7.445
Nb0.85Mo0.15C1,12.7
Tl1Sr1.5Tm0.5Ca1Cu2O7,84.0
Pb0.5Cd0.5Sr2Tb0.7Ca0.3Cu2O7,0.0
Y1Ba2Cu3O6.197,0.0
Bi1.6Pb0.4Sr2Cu3Ca2O10.04,45.0
Bi1Pb1Sr2Ca2Cu3O10,103.5
Y0.42Pr0.58Ba2Cu3O6.94,0.0
Cr0.58V0.42,0.0
Y0.4Pr0.6Ba2Cu3O6.965,0.0
La1.9Pr0.1Ca0.2Ba2Cu4.2O9.8786,25.5
La1.5Ba1.3Ca0.2Cu3O6.918,25.0
Zr1P1.25S0.75,4.85
Tl1Sr2Ca0.6Pr0.4Cu2O7,70.0
Y0.4Pr0.6Ba2Cu3O6.96,0.0
Tl0.5Pb0.5Sr4Cu2C0.7N0.3O7,70.0
C0.99Nb1,10.6
Mo1.965Zr0.035B1C1,6.9
Tl1Sr2Ca0.2Y0.8Cu2O6.97,93.0
La1.2Ba1.8Cu3O7.35,0.0
Hg1Ba2Ca2Cu3O8.35,134.0
Gd0.5Ca0.35Mo0.15Ba2Cu3O6.586,77.7
Ce1Ba2Cu3O7.4,0.0
Hg0.6Pb0.4Ba2Ca2Cu3O8.4,120.0
Y0.4Pr0.6Ba2Cu3O6.95,9.0
Y1Ba2Cu3O6.18,0.0
Mo1Sr2Dy1.5Ce1Cu2O10,0.0
V2.4Mo0.6Si1,4.54
Sm1Ba2Cu4O8,69.3
Si3Sr2,0.55
Tl0.5Pb0.5Sr4Cu2C0.5N0.5O7,70.0
Pr1Ba2Cu2Co1O7.33,0.0
YbCa0.2Ba1.6Sr0.4Cu4O8,86.0
Tl1Sr2Ba2Cu2C2.7N0.3O7,49.0
La1.7Sr0.15Na0.15Cu1O4,37.0
La1.5Ba1.3Ca0.2Cu3O6.897,16.0
Y0.3La0.7Ba2Cu3O6.98,82.0
Nd2Ba4Cu7O15.38,35.0
Tm1Ba1Sr1Cu3O6.94,70.0
Bi1.6Pb0.4Sr2Ca2Cu3O10,108.0
La3Ca0.2Cd0.8Ba3Cu7O16.261,0.0
Y0.9Ca0.1Ba2Cu3O6.049,0.0
Lu0.81Gd0.19Ni2B2C1,6.155
Pr1Ba1.6Sr0.4Cu3O6.99,0.0
Y1Ba2Cu3O6.17,0.0
Bi1.65Pb0.35Sr2Ca2Cu3O10,108.6
Gd1Sr0.1Ba1.9Cu4O8,73.5
Eu0.8Pr0.2Ba2Cu4O8,63.5
Pr0.7Ca0.3Ba2Cu3O6.7,0.0
Tl1Sr1.5Yb0.5Ca1Cu2O7,84.0
Bi1.7Pb0.3Sr2Ca2Cu3O10,107.25
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.73,68.05
Na0.28O3W1,0.56
Eu0.8Sr0.2Ba1.6Pr0.1Cu3O6.78,51.0
Ba4Y1Cu2.37S0.5O9.85,0.0
Cr0.54Fe0.36Al0.1,0.0
Ho0.9Ca0.1Ba2Cu4O8,87.0
Fe0.5Ba2Sm1Cu2.5O7.54,8.0
La1.45Sr0.55Cu0.6Ga0.4O4,0.0
Y1Ba2Cu2.7Ga0.3O6.2,0.0
Lu0.91La0.09Ni2B2C1,0.0
Tl1Sr2Ba2Cu2C2.4N0.6O7,49.0
Y1.68Lu0.32Fe3Si5,0.98
Y1Ba2Cu3O6.16,0.0
Nb0.75Mo0.25C1,12.0
Y0.5Pr0.5Ba2Cu3O6.8,0.0
Y1Ba2Cu3F0.17O6,0.0
Bi1.7Pb0.3Sr2Ca2Cu3F0.2O9.8,111.0
Bi1.5Ga0.5Sr1.8Ca1.2Cu2O8,41.0
C0.985Nb1,12.0
Hg0.7Pb0.3Ba2Ca2Cu3O8.35,130.0
Ho0.3Lu0.7Ni2B2C1,13.3
Y0.4Pr0.6Ba2Cu3O6.92,0.0
Y0.65Pr0.35Ba2Cu3O6.6,21.5
Y1Ba2Cu2.73Fe0.27O6.1,0.0
Y0.9Ca0.1Ba2Cu3O6.03,19.8
Y1Ba2Cu3O6.15,0.0
La1.25Ba1.5Ca0.25Cu3O6.74,70.0
Y0.6Pr0.4Ba2Cu3O6.66,25.4
C0.984Nb1,9.8
Bi1.7Pb0.3Sr2Ca2Cu3F0.5O9.5,113.0
La1.9Gd0.1Ba2Ca0.2Cu4.2O9.839,15.0
La1.5Sr0.5Cu1O4,0.0
Y0.88Ca0.12Ba2Cu3O6,0.0
Lu0.772Dy0.228Ni2B2C1,11.77
Hg1Ba2Ca2Cu3O8.3,133.5
Nb0.71Mo0.29C1,13.45
Ca0.1Ba1.65La1.25Cu3O7.08,45.9
Lu0.92La0.08Ni2B2C1,13.6
Ti70Nb15Si15,4.6
Al0.3Ga0.7V3,13.9
La1.55Sr0.45Cu0.7Fe0.3O4,0.0
Pr1Ba2Cu2Co1O7.29,0.0
Y0.6Pr0.4Ba2Cu3O6.65,38.0
Yb1Ba1.6Sr0.4Cu4O8,80.0
Hg1Ba2Ca2Cu3O8.29,135.0
Tl1Sr1.5Lu0.5Ca1Cu2O7,82.0
La1.2Ba1.8Cu3O7.3,27.0
La1.9Er0.1Ba2Ca0.2Cu4.2O9.85,18.0
Y0.3Pr0.7Ba2Cu3O7.03,0.0
Y0.2Pr0.8Ba2Cu2.7Fe0.3O7.1,0.0
Bi1.7Pb0.3Sr2Ca2Cu3F0.8O9.2,117.6
Hg1Ba2Ca2Cu3O8.28,118.5
Y1Ba2Cu3O6.13,0.0
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.53,78.0
Co1Ti2,3.44
C2Pr1,0.0
Y2Br1Cl1C2,3.85
Ni2P1,0.0
Mg1Rh1Si1,0.0
Zr1P1S1,3.6
Lu0.8Dy0.2Ni2B2C1,11.8
Yb1Ni2B2C1,0.0
Hg0.8Pb0.2Ba2Ca2Cu3O8.3,125.0
Dy1Ba1Sr1Cu3O6.7,29.9
La1Ba2Cu2.5Co0.5O7.21,0.0
Ca0.1Ba1.65La1.25Cu3O7.06,41.9
Ca0.1La1.25Ba1.65Cu3O7.06,38.4
Lu0.93La0.07Ni2B2C1,13.6
H0.985Pd1,7.39
Hg1Ba2Ca2Cu3O8.27,135.0
Y0.5Pr0.5Ba2Cu3O6.76,4.0
Lu0.98La0.02Ni2B2C1,16.2
Y0.95Ca0.05Ba2Cu3O6.06,0.0
Y1Ba2Cu3O6.12,0.0
C0.98Nb1,11.68
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.52,79.0
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.36,75.0
Pd0.07Ti0.93,3.26
Lu0.87Gd0.13Ni2B2C1,9.715
Mo1Sr2Ho1.5Ce1Cu2O10,0.0
V0.743Ga0.181Al0.076,12.0
Y1Ba2Cu3O6.11,0.0
Hg1Ba2Ca2Cu3O8.25,132.0
La1.55Sr0.45Cu0.7Co0.3O4,0.0
H0.983Pd1,7.355
Lu0.94La0.06Ni2B2C1,15.1
Lu0.88Gd0.12Ni2B2C1,7.3
Ho1Sr0.2Ba1.8Cu4O8,68.8
K0.9O3Re1,0.0
Hg1Tl1Ba2Ca3Cu4O12,110.0
Ti0.564V0.376Ru0.06,4.72
Y0.6Pr0.4Ba2Cu3O6.61,26.0
Hg0.9Pb0.1Ba2Ca2Cu3O8.25,118.0
Dy1Ba1.2Sr0.8Cu3O6.9,84.7
Ca0.1Ba1.65La1.25Cu3O7.03,29.9
Y1Ba2Cu2.902Pt0.098O6.4,81.0
Mo1.85Nb0.15B1C1,6.2
Y0.6Pr0.4Ba2Cu3O6.6,0.0
La1Ba2Cu2Nb1O8,0.0
Y1Ba2Cu3O6.09,0.0
La1.3Ba1.4Sr0.3Cu3O6.91,50.0
Lu0.95La0.05Ni2B2C1,15.3
Mo1.935Zr0.065B1C1,6.2
Ca0.1Ba1.65La1.25Cu3O7.02,26.4
La1Ba1.75Sr0.25Cu3O6.946,72.5
Gd1Ba2Cu3.96Fe0.04O8,0.0
Y0.4Pr0.6Ba2Cu3O6.85,0.0
La0.8Ca0.2Rh1O3,0.0
Hg1Ba2Ca2Cu3O8.22,108.5
Gd0.55Ca0.3Mo0.15Ba2Cu3O6.626,80.7
Pr1Ba1La1Cu3O7.42,0.0
La1Ba2Cu2.3Co0.7O7.14,0.0
Y0.2La0.8Ba2Cu3O7,81.0
Y0.4Eu0.6Ba2Cu3O7,0.0
Er0.55Ca0.3Hf0.15Ba2Cu3O7.05,72.2
Mo1.9Nb0.1B1C1,6.7
La3Ca0.1Cd0.9Ba3Cu7O16.217,0.0
Gd0.6Ca0.25Mo0.15Ba2Cu3O6.761,83.7
Y1Ba2Cu3O6.08,0.0
Fe0.5Ba2Eu1Cu2.5O7.51,60.0
Ca0.1Ba1.65La1.25Cu3O7.01,19.5
Tl1Sr2Ca0.75Th0.25Cu2O7,52.5
Y0.55Pr0.45Ba2Cu3O6.65,30.7
La1.5Sr0.5Cu1O3.96,0.0
La1Ba1.87Ca0.13Cu3O6.923,82.0
Sr2V1Fe1As1O2.5,20.0
Ho0.15Lu0.85Ni2B2C1,15.1
Gd1Ba2Cu4O8,72.66666667
Y0.5Pr0.5Ba2Cu3O6.71,4.0
Tl1Sr2Ca0.1Y0.9Cu2O6.97,87.0
Tl1Sr2Ca0.6Gd0.4Cu2O7,65.0
Hg1Ba2Ca2Cu3O8.2,104.5
Cr0.03N1Nb0.97,0.6
Y1Ba2Cu3O6.07,0.0
Nb0.51Mo0.49C1,12.22
La0.6Rh4P12,17.0
La3.5Ca2Ba3.5Cu7O16.415,0.0
Nd1Ba1.6Sr0.4Cu3O6.94,86.0
B1C1Mo2,5.933333332999999
Mo2B1C1,7.5
Nb0.5Mo0.5C1,13.1
Nb1N0.5C0.5,0.0
Nb1C0.5N0.5,17.9
Pr2Ba4Cu7O15,0.0
Nd2Cu1FO4,22.0
Y1Ba2Cu2.94Al0.06O6,86.0
Y1Ba2Cu3O6.06,0.0
Er0.76Ca0.24Ba1.8Sr0.2Cu2.76Co0.24O6.91,81.0
Tl0.4La1Sr1Cu1.6O5,30.0
Y0.3Pr0.7Ba2Cu3O6.946,0.0
Hg1Ba2Ca2Cu3O8.18,94.0
Ca0.1La1.25Ba1.65Cu3O6.985,5.0
La3.3Gd0.1Ca0.2Ba3.4Cu7O16.449,0.0
Bi0.5La1Y0.5Sr1Cu2O6.04,30.0
Lu1Ba1Sr1Cu3O6.94,54.0
Na0.23W1O3,2.16
Ca0.1Ba1.65La1.25Cu3O6.98,8.0
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.45,73.0
Y1Ba2Cu3O6.05,0.0
Lu0.945Gd0.055Ni2B2C1,13.28
Hg1Ba2Ca2Cu3O8.17,96.0
Mo1Sr2Er1.5Ce1Cu2O10,0.0
La1.2Ba1.8Cu3O7.2,27.0
Y0.5Pr0.5Ba2Cu3O6.68,27.1
La1.4Ba1.5Ca0.1Cu3O6.982,51.0
Pd0.074Ti0.926,4.85
Ho0.95Ca0.05Ba2Cu4O8,81.0
Hg0.8Bi0.2Ba2Ca2Cu3O8.2,130.0
Eu0.6Pr0.4Ba1.5Sr0.5Cu3O6.89,34.0
Hg1Ba2Ca2Cu3O8.16,101.0
Tl1.4Ba2Ca2.6Cu3O9.53,118.0
Tl1Sr1.65Th0.35Ca1Cu2O7,55.3
Eu0.6Pr0.4Ba1.6Sr0.4Cu3O7,29.0
Gd0.6Ca0.25Hf0.15Ba2Cu3O7,81.3
Nd1Ba2Cu2Co1O7.24,0.0
La0.5Pr0.5Ba2Cu2Nb1O8,0.0
V0.683Ga0.22Al0.097,9.4
Na0.3Re1O3,0.0
Dy1Ba1Sr1Cu3O6.6,14.85
Y0.97Ca0.03Ba2Cu3O6,0.0
Y0.5Pr0.5Ba2Cu3O6.66,3.5
Y1Ba2Cu2.94Zn0.06O6.03,0.0
La0.4Pr0.6Ba2Cu2Nb1O8,0.0
Cr0.45Fe0.45Al0.1,0.0
Be45Zr55,0.0
La0.9Y0.1Ni1C2,2.29
Mo0.8Zr0.2C1,10.9
Y1Fe2Si2,2.9
Y0.1La0.9Ba2Cu3O7.05,79.0
Y0.6Pr0.4Ba2Cu3O6.53,15.0
La1.5Ba1.4Ca0.1Cu3O6.964,35.0
H0.2La1.8Sr0.2Cu1O4,32.0
La1.3Ba1.5Ca0.2Cu3O6.72,48.0
Mo0.0905Ti0.9095,3.05
Y0.5Pr0.5Ba2Cu3O6.65,18.7
Dy0.9Ce0.1Ba2Cu4O8,44.0
La3Ba3Cu6O14.37,0.0
Pr0.8Ca0.2Ba2Cu3O6.785,0.0
H0.27La1.89Sr0.11Cu0.995Fe0.005O4,13.8
C1Mn0.02Mo0.98,0.0
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.25,53.0
La1.4Ba1.5Ca0.1Cu3O6.943,40.0
Y1Ba2Cu3O6.007,0.0
Nd1.2Ba1.6Ca0.2Cu3O6.929,51.0
C0.35N0.65Nb1,17.8
V0.75Ge0.175Al0.075,10.8
V3Ge0.7Al0.3,11.17
Pb0.7Hg0.3Sr2Nd0.3Ca0.7Cu2O6.6,90.0
Y1Ba2Cu2.76Zn0.24O6.02,0.0
Lu1Ni1.991Co0.018B2C1,15.6
Pb1Sr0.8Ba1.2Y0.7Ca0.3Cu3O8.41,42.0
Nd1.3Ba1.5Ca0.2Cu3O6.952,36.0
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.56,81.35
La1.6Sr0.4Cu0.8Fe0.2O4,0.0
Nb0.92Ti0.08N0.93,15.2
Nd1.4Ba1.4Ca0.2Cu3O6.976,0.0
Gd0.65Ca0.2Mo0.15Ba2Cu3O6.818,84.1
Y1Ba2Cu2.88Zn0.12O6.01,0.0
Y0.4Pr0.6Ba2Cu3O6.76,0.0
Y1Ba2Cu3O6,0.0
Lu1Ni2B2C1,15.88066667
H0.19La1.8Sr0.2Cu0.995Fe0.005O4,27.2
La1Ba2Cu2Co1O7.01,0.0
La3Cd1Ba3Cu7O16.188,0.0
La1.3Ba1.5Ca0.2Cu3O6.7,20.0
Nd1.1Ba1.7Ca0.2Cu3O6.894,65.0
Hg0.7Cr0.3Sr2Cu1O4.6,53.0
Tm0.93Ca0.07Ba2Cu4O8,83.3
La0.9Y0.1Co2B2,4.175
Mo0.84Zr0.16C1,11.0
Y0.6Pr0.4Ba2Cu3O6.5,14.9
Er0.95Ca0.05Ba2Cu4O8,83.2
Rh0.08Ti0.92,3.5
Nd1Ba1.8Ca0.2Cu3O6.866,73.0
La0.1Pr0.9Ba2Cu2Nb1O8,0.0
Lu1Ni1.97Co0.06B2C1,14.0
La1.25Ca0.05Ba1.7Cu3O7.03,38.6
La1.5Ba1.4Ca0.1Cu3O6.932,25.0
Bi0.33Hg0.67Sr2Y1Cu2O7,74.0
Y0.2Pr0.8Ba2Cu3O7,0.0
